"RegionID","RegionName","SizeRank","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06"
753899,"Los Angeles-Long Beach-Anaheim, CA",2,133300,133200,132800,132100,131700,131800,131700,131700,132100,132800,133400,134000,134500,134700,134600,134600,134800,135300,136100,136700,137300,138400,140000,140500,140100,140100,141900,144300,145800,146600,148100,149400,150400,151200,151900,152900,153900,154700,155200,155900,156700,157800,159100,160700,162200,164000,165800,167700,169500,171100,172200,173500,174900,176200,177600,179500,181500,183700,186100,188400,190400,192500,194400,196000,197700,199500,201700,204100,206600,209300,211900,214300,217000,220400,224000,227900,231900,236200,240200,244000,248400,252800,257100,261300,265500,269400,273200,277700,283200,288900,294500,300600,306800,313000,320000,328300,337800,348400,359500,369400,377300,383300,387900,391800,395600,399900,404900,410400,416700,423400,429900,436800,444600,452700,460300,467400,473100,476700,479200,482000,484300,486000,487500,488500,488700,488600,488200,487800,486500,485000,484400,484200,483000,481000,477900,474700,471100,467100,463400,459000,452000,443700,435600,426900,416800,406500,396800,387500,378900,371800,365600,359800,353000,346100,340400,335900,331400,327200,323700,321100,319400,318300,317800,316500,320400,328100,332300,331500,331800,331600,330700,329300,327700,325600,323600,322700,322000,320300,318000,315600,312700,310400,308400,306400,304300,302600,301100,299900,298200,296400,295600,296000,297500,299700,302100,305000,307900,310100,312000,314900,318400,321900,326600,333800,341900,350300,358700,365800,372000,377800,382600,386000,388000,389500,391500,394000,396200,397800,399300,401200,403300,405100,406800,408300,409600,411200,414200,417300,419900,421900,424100,426700,429500,432300,435600,439000,441700,444000,446600,449300,451700,453700,456500,460000,463400,466300,469800,473600,476500,478100,480500,484300,487900,491000,493400
